"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Ohio"	"39"	"30-34 years"	"30-34"	"2021"	"2021"	"Jul., 2021"	"2021/07"	167	Not Applicable	Not Applicable
	"Ohio"	"39"	"30-34 years"	"30-34"	"2021"	"2021"	"Aug., 2021"	"2021/08"	159	Not Applicable	Not Applicable
	"Ohio"	"39"	"30-34 years"	"30-34"	"2021"	"2021"	"Sep., 2021"	"2021/09"	176	Not Applicable	Not Applicable
	"Ohio"	"39"	"30-34 years"	"30-34"	"2021"	"2021"	"Oct., 2021"	"2021/10"	163	Not Applicable	Not Applicable
	"Ohio"	"39"	"30-34 years"	"30-34"	"2021"	"2021"	"Nov., 2021"	"2021/11"	177	Not Applicable	Not Applicable
	"Ohio"	"39"	"30-34 years"	"30-34"	"2021"	"2021"	"Dec., 2021"	"2021/12"	185	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	"2020"	"2020"	"Jan., 2020"	"2020/01"	137	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	"2020"	"2020"	"Feb., 2020"	"2020/02"	136	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	"2020"	"2020"	"Mar., 2020"	"2020/03"	148	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	"2020"	"2020"	"Apr., 2020"	"2020/04"	165	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	"2020"	"2020"	"May, 2020"	"2020/05"	179	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	"2020"	"2020"	"Jun., 2020"	"2020/06"	159	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	"2020"	"2020"	"Jul., 2020"	"2020/07"	183	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	"2020"	"2020"	"Aug., 2020"	"2020/08"	167	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	"2020"	"2020"	"Sep., 2020"	"2020/09"	149	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	"2020"	"2020"	"Oct., 2020"	"2020/10"	165	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	"2020"	"2020"	"Nov., 2020"	"2020/11"	173	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	"2020"	"2020"	"Dec., 2020"	"2020/12"	188	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	"2021"	"2021"	"Jan., 2021"	"2021/01"	191	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	"2021"	"2021"	"Feb., 2021"	"2021/02"	146	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	"2021"	"2021"	"Mar., 2021"	"2021/03"	172	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	"2021"	"2021"	"Apr., 2021"	"2021/04"	167	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	"2021"	"2021"	"May, 2021"	"2021/05"	193	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	"2021"	"2021"	"Jun., 2021"	"2021/06"	150	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	"2021"	"2021"	"Jul., 2021"	"2021/07"	209	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	"2021"	"2021"	"Aug., 2021"	"2021/08"	207	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	"2021"	"2021"	"Sep., 2021"	"2021/09"	216	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	"2021"	"2021"	"Oct., 2021"	"2021/10"	227	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	"2021"	"2021"	"Nov., 2021"	"2021/11"	189	Not Applicable	Not Applicable
	"Ohio"	"39"	"35-39 years"	"35-39"	"2021"	"2021"	"Dec., 2021"	"2021/12"	220	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	"2020"	"2020"	"Jan., 2020"	"2020/01"	177	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	"2020"	"2020"	"Feb., 2020"	"2020/02"	144	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	"2020"	"2020"	"Mar., 2020"	"2020/03"	187	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	"2020"	"2020"	"Apr., 2020"	"2020/04"	196	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	"2020"	"2020"	"May, 2020"	"2020/05"	219	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	"2020"	"2020"	"Jun., 2020"	"2020/06"	186	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	"2020"	"2020"	"Jul., 2020"	"2020/07"	218	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	"2020"	"2020"	"Aug., 2020"	"2020/08"	193	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	"2020"	"2020"	"Sep., 2020"	"2020/09"	159	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	"2020"	"2020"	"Oct., 2020"	"2020/10"	172	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	"2020"	"2020"	"Nov., 2020"	"2020/11"	212	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	"2020"	"2020"	"Dec., 2020"	"2020/12"	214	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	"2021"	"2021"	"Jan., 2021"	"2021/01"	231	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	"2021"	"2021"	"Feb., 2021"	"2021/02"	175	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	"2021"	"2021"	"Mar., 2021"	"2021/03"	203	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	"2021"	"2021"	"Apr., 2021"	"2021/04"	209	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	"2021"	"2021"	"May, 2021"	"2021/05"	215	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	"2021"	"2021"	"Jun., 2021"	"2021/06"	223	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	"2021"	"2021"	"Jul., 2021"	"2021/07"	213	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	"2021"	"2021"	"Aug., 2021"	"2021/08"	227	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	"2021"	"2021"	"Sep., 2021"	"2021/09"	258	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	"2021"	"2021"	"Oct., 2021"	"2021/10"	277	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	"2021"	"2021"	"Nov., 2021"	"2021/11"	244	Not Applicable	Not Applicable
	"Ohio"	"39"	"40-44 years"	"40-44"	"2021"	"2021"	"Dec., 2021"	"2021/12"	277	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	"2020"	"2020"	"Jan., 2020"	"2020/01"	222	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	"2020"	"2020"	"Feb., 2020"	"2020/02"	209	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	"2020"	"2020"	"Mar., 2020"	"2020/03"	243	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	"2020"	"2020"	"Apr., 2020"	"2020/04"	227	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	"2020"	"2020"	"May, 2020"	"2020/05"	313	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	"2020"	"2020"	"Jun., 2020"	"2020/06"	285	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	"2020"	"2020"	"Jul., 2020"	"2020/07"	272	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	"2020"	"2020"	"Aug., 2020"	"2020/08"	262	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	"2020"	"2020"	"Sep., 2020"	"2020/09"	250	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	"2020"	"2020"	"Oct., 2020"	"2020/10"	240	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	"2020"	"2020"	"Nov., 2020"	"2020/11"	287	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	"2020"	"2020"	"Dec., 2020"	"2020/12"	303	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	"2021"	"2021"	"Jan., 2021"	"2021/01"	296	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	"2021"	"2021"	"Feb., 2021"	"2021/02"	234	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	"2021"	"2021"	"Mar., 2021"	"2021/03"	261	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	"2021"	"2021"	"Apr., 2021"	"2021/04"	267	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	"2021"	"2021"	"May, 2021"	"2021/05"	280	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	"2021"	"2021"	"Jun., 2021"	"2021/06"	227	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	"2021"	"2021"	"Jul., 2021"	"2021/07"	229	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	"2021"	"2021"	"Aug., 2021"	"2021/08"	281	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	"2021"	"2021"	"Sep., 2021"	"2021/09"	329	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	"2021"	"2021"	"Oct., 2021"	"2021/10"	350	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	"2021"	"2021"	"Nov., 2021"	"2021/11"	310	Not Applicable	Not Applicable
	"Ohio"	"39"	"45-49 years"	"45-49"	"2021"	"2021"	"Dec., 2021"	"2021/12"	356	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	"2020"	"2020"	"Jan., 2020"	"2020/01"	359	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	"2020"	"2020"	"Feb., 2020"	"2020/02"	325	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	"2020"	"2020"	"Mar., 2020"	"2020/03"	368	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	"2020"	"2020"	"Apr., 2020"	"2020/04"	321	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	"2020"	"2020"	"May, 2020"	"2020/05"	386	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	"2020"	"2020"	"Jun., 2020"	"2020/06"	414	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	"2020"	"2020"	"Jul., 2020"	"2020/07"	417	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	"2020"	"2020"	"Aug., 2020"	"2020/08"	369	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	"2020"	"2020"	"Sep., 2020"	"2020/09"	349	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	"2020"	"2020"	"Oct., 2020"	"2020/10"	420	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	"2020"	"2020"	"Nov., 2020"	"2020/11"	384	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	"2020"	"2020"	"Dec., 2020"	"2020/12"	469	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	"2021"	"2021"	"Jan., 2021"	"2021/01"	480	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	"2021"	"2021"	"Feb., 2021"	"2021/02"	403	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	"2021"	"2021"	"Mar., 2021"	"2021/03"	395	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	"2021"	"2021"	"Apr., 2021"	"2021/04"	404	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	"2021"	"2021"	"May, 2021"	"2021/05"	387	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	"2021"	"2021"	"Jun., 2021"	"2021/06"	351	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	"2021"	"2021"	"Jul., 2021"	"2021/07"	373	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	"2021"	"2021"	"Aug., 2021"	"2021/08"	402	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	"2021"	"2021"	"Sep., 2021"	"2021/09"	527	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	"2021"	"2021"	"Oct., 2021"	"2021/10"	522	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	"2021"	"2021"	"Nov., 2021"	"2021/11"	488	Not Applicable	Not Applicable
	"Ohio"	"39"	"50-54 years"	"50-54"	"2021"	"2021"	"Dec., 2021"	"2021/12"	613	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	"2020"	"2020"	"Jan., 2020"	"2020/01"	606	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	"2020"	"2020"	"Feb., 2020"	"2020/02"	581	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	"2020"	"2020"	"Mar., 2020"	"2020/03"	557	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	"2020"	"2020"	"Apr., 2020"	"2020/04"	621	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	"2020"	"2020"	"May, 2020"	"2020/05"	643	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	"2020"	"2020"	"Jun., 2020"	"2020/06"	627	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	"2020"	"2020"	"Jul., 2020"	"2020/07"	616	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	"2020"	"2020"	"Aug., 2020"	"2020/08"	626	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	"2020"	"2020"	"Sep., 2020"	"2020/09"	605	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	"2020"	"2020"	"Oct., 2020"	"2020/10"	629	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	"2020"	"2020"	"Nov., 2020"	"2020/11"	670	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	"2020"	"2020"	"Dec., 2020"	"2020/12"	766	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	"2021"	"2021"	"Jan., 2021"	"2021/01"	707	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	"2021"	"2021"	"Feb., 2021"	"2021/02"	617	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	"2021"	"2021"	"Mar., 2021"	"2021/03"	549	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	"2021"	"2021"	"Apr., 2021"	"2021/04"	625	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	"2021"	"2021"	"May, 2021"	"2021/05"	615	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	"2021"	"2021"	"Jun., 2021"	"2021/06"	591	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	"2021"	"2021"	"Jul., 2021"	"2021/07"	598	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	"2021"	"2021"	"Aug., 2021"	"2021/08"	690	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	"2021"	"2021"	"Sep., 2021"	"2021/09"	788	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	"2021"	"2021"	"Oct., 2021"	"2021/10"	830	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	"2021"	"2021"	"Nov., 2021"	"2021/11"	766	Not Applicable	Not Applicable
	"Ohio"	"39"	"55-59 years"	"55-59"	"2021"	"2021"	"Dec., 2021"	"2021/12"	942	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	"2020"	"2020"	"Jan., 2020"	"2020/01"	872	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	"2020"	"2020"	"Feb., 2020"	"2020/02"	803	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	"2020"	"2020"	"Mar., 2020"	"2020/03"	880	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	"2020"	"2020"	"Apr., 2020"	"2020/04"	823	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	"2020"	"2020"	"May, 2020"	"2020/05"	907	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	"2020"	"2020"	"Jun., 2020"	"2020/06"	816	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	"2020"	"2020"	"Jul., 2020"	"2020/07"	940	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	"2020"	"2020"	"Aug., 2020"	"2020/08"	885	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	"2020"	"2020"	"Sep., 2020"	"2020/09"	858	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	"2020"	"2020"	"Oct., 2020"	"2020/10"	835	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	"2020"	"2020"	"Nov., 2020"	"2020/11"	980	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	"2020"	"2020"	"Dec., 2020"	"2020/12"	1267	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	"2021"	"2021"	"Jan., 2021"	"2021/01"	1153	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	"2021"	"2021"	"Feb., 2021"	"2021/02"	922	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	"2021"	"2021"	"Mar., 2021"	"2021/03"	887	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	"2021"	"2021"	"Apr., 2021"	"2021/04"	925	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	"2021"	"2021"	"May, 2021"	"2021/05"	881	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	"2021"	"2021"	"Jun., 2021"	"2021/06"	890	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	"2021"	"2021"	"Jul., 2021"	"2021/07"	837	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	"2021"	"2021"	"Aug., 2021"	"2021/08"	938	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	"2021"	"2021"	"Sep., 2021"	"2021/09"	1164	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	"2021"	"2021"	"Oct., 2021"	"2021/10"	1167	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	"2021"	"2021"	"Nov., 2021"	"2021/11"	1097	Not Applicable	Not Applicable
	"Ohio"	"39"	"60-64 years "	"60-64"	"2021"	"2021"	"Dec., 2021"	"2021/12"	1418	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	"2020"	"2020"	"Jan., 2020"	"2020/01"	1032	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	"2020"	"2020"	"Feb., 2020"	"2020/02"	962	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	"2020"	"2020"	"Mar., 2020"	"2020/03"	995	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	"2020"	"2020"	"Apr., 2020"	"2020/04"	1079	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	"2020"	"2020"	"May, 2020"	"2020/05"	1000	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	"2020"	"2020"	"Jun., 2020"	"2020/06"	962	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	"2020"	"2020"	"Jul., 2020"	"2020/07"	1030	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	"2020"	"2020"	"Aug., 2020"	"2020/08"	1044	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	"2020"	"2020"	"Sep., 2020"	"2020/09"	975	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	"2020"	"2020"	"Oct., 2020"	"2020/10"	1090	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	"2020"	"2020"	"Nov., 2020"	"2020/11"	1209	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	"2020"	"2020"	"Dec., 2020"	"2020/12"	1634	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	"2021"	"2021"	"Jan., 2021"	"2021/01"	1409	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	"2021"	"2021"	"Feb., 2021"	"2021/02"	1077	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	"2021"	"2021"	"Mar., 2021"	"2021/03"	1112	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	"2021"	"2021"	"Apr., 2021"	"2021/04"	1009	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	"2021"	"2021"	"May, 2021"	"2021/05"	1080	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	"2021"	"2021"	"Jun., 2021"	"2021/06"	952	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	"2021"	"2021"	"Jul., 2021"	"2021/07"	1027	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	"2021"	"2021"	"Aug., 2021"	"2021/08"	1083	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	"2021"	"2021"	"Sep., 2021"	"2021/09"	1241	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	"2021"	"2021"	"Oct., 2021"	"2021/10"	1433	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	"2021"	"2021"	"Nov., 2021"	"2021/11"	1381	Not Applicable	Not Applicable
	"Ohio"	"39"	"65-69 years"	"65-69"	"2021"	"2021"	"Dec., 2021"	"2021/12"	1677	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	"2020"	"2020"	"Jan., 2020"	"2020/01"	1235	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	"2020"	"2020"	"Feb., 2020"	"2020/02"	1128	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	"2020"	"2020"	"Mar., 2020"	"2020/03"	1163	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	"2020"	"2020"	"Apr., 2020"	"2020/04"	1248	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	"2020"	"2020"	"May, 2020"	"2020/05"	1270	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	"2020"	"2020"	"Jun., 2020"	"2020/06"	1128	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	"2020"	"2020"	"Jul., 2020"	"2020/07"	1174	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	"2020"	"2020"	"Aug., 2020"	"2020/08"	1247	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	"2020"	"2020"	"Sep., 2020"	"2020/09"	1236	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	"2020"	"2020"	"Oct., 2020"	"2020/10"	1305	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	"2020"	"2020"	"Nov., 2020"	"2020/11"	1544	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	"2020"	"2020"	"Dec., 2020"	"2020/12"	1988	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	"2021"	"2021"	"Jan., 2021"	"2021/01"	1754	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	"2021"	"2021"	"Feb., 2021"	"2021/02"	1414	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	"2021"	"2021"	"Mar., 2021"	"2021/03"	1240	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	"2021"	"2021"	"Apr., 2021"	"2021/04"	1245	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	"2021"	"2021"	"May, 2021"	"2021/05"	1276	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	"2021"	"2021"	"Jun., 2021"	"2021/06"	1163	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	"2021"	"2021"	"Jul., 2021"	"2021/07"	1191	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	"2021"	"2021"	"Aug., 2021"	"2021/08"	1333	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	"2021"	"2021"	"Sep., 2021"	"2021/09"	1485	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	"2021"	"2021"	"Oct., 2021"	"2021/10"	1691	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	"2021"	"2021"	"Nov., 2021"	"2021/11"	1562	Not Applicable	Not Applicable
	"Ohio"	"39"	"70-74 years"	"70-74"	"2021"	"2021"	"Dec., 2021"	"2021/12"	1966	Not Applicable	Not Applicable
	"Ohio"	"39"	"75-79 years"	"75-79"	"2020"	"2020"	"Jan., 2020"	"2020/01"	1362	Not Applicable	Not Applicable
	"Ohio"	"39"	"75-79 years"	"75-79"	"2020"	"2020"	"Feb., 2020"	"2020/02"	1243	Not Applicable	Not Applicable
	"Ohio"	"39"	"75-79 years"	"75-79"	"2020"	"2020"	"Mar., 2020"	"2020/03"	1327	Not Applicable	Not Applicable
